video_id,title,description,tags,channel,query_used,label,trust_level
BZVmcPlgF70,Learning Shapes &amp; Colors with Dinosaur Cartoon Color Surprise Eggs 3D Kids Toddler Educational Video,Learning Shapes & Colors with Dinosaur Cartoon Color Surprise Eggs 3D Kids Toddler Educational Video Subscribe Here By ...,,Super Crazy Kids,children learning colors shapes,Educational,auto_labeled
AlB6ZNqykXU,I Like To Draw | Colors And Shapes Song | Super Simple Songs,"Get the Super Simple App! ► http://bit.ly/TheSuperSimpleApp 
Draw colorful shapes with Jelly from Noodle & Pals! Use this song in the classroom to learn about shapes and colors. 🎶 I like to draw. Let's draw with blue. Come draw with me. Let's draw a circle! 🎶
► LISTEN -- https://NoodleandPals.lnk.to/ILikeToDrawAY
► SUPER SIMPLE APP -- http://bit.ly/TheSuperSimpleApp Be the first to watch new Super Simple videos in the Super Simple App! Ad-free and designed for young learners.
► YOUTUBE KIDS -- h",kids songs songs for kids nursery rhymes super simple songs kids music homeschool daycare song preschool song puppets daycare preschool kindergarten classroom ESL EFL ECE super simple youtube kids circle time storybooks parents fun for kids for kids super simple learning children's music songs for school classroom songs fun and learning fun activities for kids nursery rhyme english fun learning activities english language kids activities teaching,Super Simple Songs - Kids Songs,handpicked_overstimulating,Overstimulating,handpicked
V_JOxJo5OKU,Learn Colours and Shapes for Toddlers| Preschool Learning #toddlerlearning #learnshapes #learncolors,"If you want the toy I'm using, here is the link for a very similar one: https://amzn.to/3V4Xxr6 Learn Shapes, learn colours through ...",,Curious Little One,children learning colors shapes,Educational,auto_labeled
sSRD1ZJEUbY,Learn Shapes with Color Balls - Colors Videos Collection for Children,Learn Shapes with Color Balls - Colors Videos Collection for Children.,,edubuzzkids,children learning colors shapes,Educational,auto_labeled
PernSrcSM90,Halloween Shapes and Colors! #shorts,For more Meekah and Blippi videos be sure to SUBSCRIBE!,,Meekah - Educational Videos for Kids,children learning colors shapes,Educational,auto_labeled
SlyDc_Txtp4,Shapes Song | Colors Song | Children&#39;s Music | Nursery Rhymes &amp; Kids Songs - Little Treehouse,Hi Kids! Watch this Nursery Rhymes Collection by Little Treehouse! We hope you enjoy watching this animation as much as we ...,,Little Treehouse Nursery Rhymes and Kids Songs,children learning colors shapes,Educational,auto_labeled
7i68cD70dEE,"Learn Colors, ABCs and 123 Songs  + More Educational Nursery Rhymes &amp; Kids Songs - CoComelon","Learn the alphabet, numbers, and colors with CoComelon! In this educational nursery rhyme compilation, you will find some of the ...",,Cocomelon - Nursery Rhymes,children learning colors shapes,Educational,auto_labeled
85uUmrVFB9I,"Teach Kids Colors, Shapes, and Counting with some of the Best Educational Toys!",Best Preschool Learning Toys Compilation Videos for Kids! Long Educational Learning Movie for Kids! In today's educational ...,,Genevieve's Playhouse - Learning Videos for Kids,children learning colors shapes,Educational,auto_labeled
fAoAV6nTrEs,Learn Colors For Kids | What Color Is It? | Educational Video For Babies &amp; Toddlers To Learn Colors,"Enjoy a fun and hilarious sing-along song all about colors made just for kids! Lucas, Ruby, and their adorable friends join in to ...",,Toddler Learning Videos For Kids - Lucas & Friends,kids educational videos,Educational,manually_labeled
xnljxZZalXk,Halloween Colours and Shapes | 📖Blippi📖 Moonbug Kids📖 Learning Corner,For more Blippi videos and Blippi songs be sure to SUBSCRIBE to Blippi at https://youtube.com/Blippi?sub_confirmation=1 Brand ...,,Moonbug Kids - Learning Corner,children learning colors shapes,Educational,auto_labeled
95UDp8hZjRI,"Learn Shapes, Colours, Numbers &amp; Patterns Toddler Learning + Songs, Preschool Videos with Miss Katie",Help your little one learn and grow with this engaging educational video for toddlers! Designed to support early childhood ...,,Miss Katie's Class- Toddler Learning Videos,children learning colors shapes,Educational,auto_labeled
eR1uGkBxKiM,Learn Colors 🔴🟠🟡🟢🔵🟣 by Stacking the Rainbow Ring TOYS! #shorts #cocomelon,Which color ring do you think should go next? Can you help Baby JJ decide how to stack the rainbow rings?! #balls ...,,Cocomelon - Nursery Rhymes,children learning colors shapes,Educational,auto_labeled
y6Fo4i_pLyc,"Toy Learning Video for Toddlers - Learn Spanish Colors, Shapes, and Numbers with a Birthday Cake!","Toy Learning Video for Toddlers - Learn Spanish Colors, Shapes, and Numbers with a Birthday Cake! In this preschool learning ...",,Genevieve's Playhouse - Learning Videos for Kids,children learning colors shapes,Educational,auto_labeled
mgmAEHIlTZQ,"📚 Learn ABCs, Shapes, Numbers &amp; Colors | Fun Toddler &amp; Preschool Learning Video | Chu Happy Kids","Learn ABCs, Shapes, Numbers & Colors | Fun Toddler & Preschool Learning Video | Chu Happy Kids Get ready for a fun-filled ...",,Chu Happy Kids TV,children learning colors shapes,Educational,auto_labeled
8_WVx0Gtjx8,Blippi Halloween Colors &amp; Shapes! 🎃🟠🟣 | Fun Learning Moments #Blippi #Halloween&quot;,It's time to grab your best friends and join us in learning and adventures with your favorite characters! Whether it's Blippi and ...,,Moonbug Kids - Fun with Friends!,children learning colors shapes,Educational,auto_labeled
Y9_V--U7udc,The Shapes Song + More Nursery Rhymes And Kids Learning By Bob The Train,Bob Sing Along is home to various popular karaoke nursery rhymes that educate & entertain toddlers through music & story-telling ...,,Bob The Train - Sing Along Nursery Rhymes,children learning colors shapes,Educational,auto_labeled
7d7YvZEekbE,Purple Ocean Animals! Learn Colors with Toys for Kids 🐙💜,"Learn the color purple with our amazing ocean toys! In this super-fun short video, we'll show you a purple ray, a purple starfish, ...",,Megan's World,children learning colors shapes,Educational,auto_labeled
NZLevpNMhF8,Learn Colours and Shapes for Toddlers| Preschool Learning #toddlerlearning #learnshapes #learncolors,"If you want the toy I'm using, here is the link for a very similar one: https://amzn.to/3V4Xxr6 Non stimulating simple play, join us!",,Curious Little One,children learning colors shapes,Educational,auto_labeled
iGFOioqkCd0,"Colors, Fruits &amp; Shapes with Clay | Preschool Toddler Video",SUBSCRIBE TO OUR CHANNEL TO SUPPORT US ...,,Niki’s Playhouse - Videos for Kids,children learning colors shapes,Educational,auto_labeled
A2TLW0WBLow,Shape Songs + More | Nursery Rhymes | Super Simple Songs,Get the Super Simple App! ▻ http://bit.ly/TheSuperSimpleApp Learn shapes with these Super Simple Songs. Plus more of your ...,,Super Simple Songs - Kids Songs,children learning colors shapes,Educational,auto_labeled
kVU81onv6Uw,Baby Shape Board! 🔵🔶🟨 Learn Shapes &amp; Colors!,Let's learn colors and shapes with Baby John. Get your glue and glitter ready - it's craft time with Little Angel DIY! Join us for ...,,Little Angel: Nursery Rhymes & Kids Songs,children learning colors shapes,Educational,auto_labeled
9_WBQISVHnw,Best Learning Video for Toddlers Learn Colors with Crayon Surprises!,"Best Learning Video for Toddlers Learn Colors with Crayon Surprises! In this preschool learning video for kids, teach kids colors, ...",,Genevieve's Playhouse - Learning Videos for Kids,children learning colors shapes,Educational,auto_labeled
wSSlwtED2Yg,ABC Phonics Song | CoComelon Nursery Rhymes &amp; Kids Songs,Sing along with the Phonics Song and learn all about the sounds that the letters of the alphabet make!,,Cocomelon - Nursery Rhymes,phonics for kids learning,Educational,auto_labeled
50SqWU6yEK0,ABC Phonics Song | Letter Sounds with Peppa Pig | ABC Phonics Song for Children | Kids Songs,This Phonics Song is a fun way to teach kids the sounds of the alphabet. Sing along and enjoy this educational song! First we ...,,Peppa Pig - Nursery Rhymes and Kids Songs,phonics for kids learning,Educational,auto_labeled
ChqnN3cKzXQ,ABC Phonics Chant for Children  |  Sounds and Actions from A to Z,A phonics chant with a picture for each letter from A to Z It's designed to help children learn the sounds of the letters in the English ...,,Tora the Teacher,phonics for kids learning,Educational,auto_labeled
R2frjzrC5Jg,Learn Phonics Song for Children (Official Video) Alphabet Song | Letter Sounds | Signing for babies,"Learn letter sounds of the English alphabet with sign language, Phonics and pictures of each letter and their sound, American ...",,Patty Shukla Kids TV - Children's songs,phonics for kids learning,Educational,auto_labeled
IPr_Ay-7aT0,The Phonics Song + More Preschool Learning Videos And Children Songs,Bob Sing Along is home to various popular karaoke nursery rhymes that educate & entertain toddlers through music & story-telling ...,,Bob The Train - Sing Along Nursery Rhymes,phonics for kids learning,Educational,auto_labeled
csbbViClPp0,Phonics Animals Song | Learn ABC Alphabet with Animals for Kids,Alphabet Animals Song | Learn the ABC Alphabet Animals Song for Kids | Education ABC Alphabet Phonics Nursery Rhyme ABC ...,,Mega Fun Kids Songs & Nursery Rhymes,phonics for kids learning,Educational,auto_labeled
AEKIV5JG3HQ,Animal Phonics Song 🐊 Learn the ABCs - Kids Alphabet Songs,Animal Alphabet - learn the letters of the alphabet and their phonics sounds with a wild assortment of animals! Say the phonics ...,,Bounce Patrol - Kids Songs,phonics for kids learning,Educational,auto_labeled
lJ7HkZhzIsI,ABC Phonics Song | Letter Sounds with Peppa Pig | ABC Phonics Song for Children | Kids Songs,This Phonics Song is a fun way to teach kids the sounds of the alphabet. Sing along and enjoy this educational song! First we ...,,Peppa Pig - Nursery Rhymes and Kids Songs,phonics for kids learning,Educational,auto_labeled
dkvvkaPzm7w,Phonics Song with Two Words + More ChuChu TV Nursery Rhymes &amp; Toddler Videos - Two Hours Collection,Help us hit 100M! Subscribe now - https://www.youtube.com/ChuChuTV?sub_confirmation=1 Get the cute Baby Taku's Toy Bestie ...,,ChuChu TV Nursery Rhymes & Kids Songs,nursery rhymes for toddlers,Educational,manually_labeled
pDoUeQ26EDU,"Phonics Song, ABC Song | ABC in the Supermarket | Nursery Rhymes &amp; Kids Songs | Yes! Neo","Let's find the ABCs in the supermarket with Neo! A is for apple, then what is B? Lyrics: Go go go go go. Phonics market. Yay!",,Yes! Neo – Kids Songs and Cartoons,phonics for kids learning,Educational,auto_labeled
ZA9DTkaR6ao,Letter Sounds Phonics Song YouTube Plus More Learning Songs for Kids,"Learn the letter sounds on YouTube with this phonics song for preschoolers, kids, and toddlers. Plus more learning songs for kids ...",,Ms Rachel - Toddler Learning Videos,phonics for kids learning,Educational,auto_labeled
qh5ieCqMCRk,Alphabet Song | Phonics Song,,,Floaty fun kidz,phonics for kids learning,Educational,auto_labeled
VxBEmaaSh1c,One Syllable Words | Phonics for Kids - Learn To Read | Alphablocks,Learning one syllable words with 'next steps' (at the 'red' level). The Alphablocks are 26 living letters who discover that whenever ...,,Alphablocks,phonics for kids learning,Educational,auto_labeled
GQElQvOowMQ,ABC Song / Kiddos Learn Phonics Song / Tiny Tots / ABC / Shapes Learning,ABC English Songs / ABC Junior Junction / ABC Song / Shapes Song / 123 Numbers Song / Colour Songs / THE PHONICS ...,,ABC Junior Junction,phonics for kids learning,Educational,auto_labeled
2K4o11uxhs0,ABC Phonics Song + More Nursery Rhymes &amp; Kids Songs - ABCs and 123s | Learn with CoComelon,Sing along with the Phonics Song and learn all about the sounds that the letters of the alphabet make! ⭐ Welcome to Learn ABC ...,,Toddler Learning Songs & Cartoons,phonics for kids learning,Educational,auto_labeled
hq3yfQnllfQ,Phonics Song with TWO Words - A For Apple - ABC Alphabet Songs with Sounds for Children,Help us hit 100M! Subscribe now - https://www.youtube.com/ChuChuTV?sub_confirmation=1 Get the cute Baby Taku's Toy Bestie ...,,ChuChu TV Nursery Rhymes & Kids Songs,phonics for kids learning,Educational,auto_labeled
mDY5BTyeQMs,The Right vs. Wrong Way to Teach Letters #shorts,Don't get me wrong: every child will need to know the letter names. But starting with letter SOUNDS first will help get them reading ...,,Toddlers Can Read,phonics for kids learning,Educational,auto_labeled
K0GujQE6Jqc,ABC Phonics Song - A for Apple + More Learning Videos &amp; Kids Music,"Welcome to ""Bob the Train,"" where the magic of learning comes alive! Join us on a whimsical journey filled with educational ...",,Bob The Train - Nursery Rhymes & Cartoons for Kids,phonics for kids learning,Educational,auto_labeled
bNg-ZQligKQ,ABC Phonics Song,Credits Melody and lyrics: Ja-Hae Oh Musical arrangement and sound mixing: Josh Grimley Animation: Ellie Hatzitolios Subscribe ...,,The Singing Walrus - English Songs For Kids,phonics for kids learning,Educational,auto_labeled
jiEv6VTDt5c,Learn to Read - 3-Letter Word - Letter Sound - Phonics for Kids,"Greetings Kiddos around the world! Today on Kiddos World TV, Miss V will teach you how to easily read 3-letter words by using ...",,Kiddos World TV,phonics for kids learning,Educational,auto_labeled
yc0GQ0tL0FE,ABC Song for Babies &amp; Kids 🎤 | Learn Phonics &amp; Letters with Fun Music,ABC Song for Babies & Kids | Learn Phonics & Letters with Fun Music Sing along and learn the ABCs! This fun and ...,,Chuk Chuk Gadi – Nursery Rhymes & Kids Songs,phonics for kids learning,Educational,auto_labeled
FjtyU_KNits,Learn the Alphabet Sounds with Yakka Dee - A-L | CBeebies #phonics,Watch CBeebies full episodes on BBC iPlayer https://www.bbc.co.uk/tv/cbeebies ❤️Subscribe to CBeebies YouTube Channel ...,,CBeebies,phonics for kids learning,Educational,auto_labeled
ycPaP_aONjE,Preschool Reading Lessons- Letter Blending | Sight Words | ABC Phonics | LOTTY LEARNS,"Your little preschoolers will Learn to read with Lotty and friends! This kids learning compilation is perfect for learning ABC's, ...",,Lotty Learns,phonics for kids learning,Educational,auto_labeled
s7LjGDcXqcs,Awesome Alphabet | Phonics for Kids - Learn To Read | Alphablocks,The Alphablocks are AWESOME and so is the alphabet! Come and learn to read and spell as the Alphablocks make phonetic ...,,Alphablocks,phonics for kids learning,Educational,auto_labeled
XUvlnKMSVDQ,Meet the Phonics - Letter Sounds (FREE) | Preschool Prep Company,Purchase the Books & DVDs here: http://www.preschoolprepco.com/phonics/ Children loved learning to recognize letter ...,,Preschool Prep Company,phonics for kids learning,Educational,auto_labeled
cQC73EYBdw8,Phonics Sound of the Alphabet Letter Sounds for Kids #abcd #phonics #alphabet,Welcome to the Phonics Reading YouTube Channel! The right place to learn reading and spelling with phonics. Phonics Sound of ...,,Phonics Reading,phonics for kids learning,Educational,auto_labeled
S3K5bwo4Djk,The CORRECT Way To Pronounce The Phonics Sounds (A-Z) #shorts,Check out my other resources to get started teaching your little one how to read ⬇️ Free 30 Min Training: ...,,Toddlers Can Read,phonics for kids learning,Educational,auto_labeled
al5XDI-pass,Learn ABC&#39;s &amp;  Phonics with Ms. Appleberry | Baby and Toddler Learning | CoComelon Classroom,"Join Ms. Appleberry (the amazing Juliana Urtubay, National Teacher of the Year) as she takes us on a fun-filled phonics ...",,The Melon Patch – Learning Videos for Toddlers,phonics for kids learning,Educational,auto_labeled
b051ktudQDQ,ABC Song - The Alphabet - ABCs &amp; 123s - Phonics - Kids Songs &amp; Nursery Rhymes for Children,Sing the ABC Song with Ms Rachel and friends! This video is full of fun kids songs & nursery rhymes to help children with their ...,,Ms Rachel - Toddler Learning Videos,phonics for kids learning,Educational,auto_labeled
wSYGM1envlI,"Phonics - Learn to Read | Letters S, T, U | Alphablocks",Subscribe for more Alphablocks Content: https://www.youtube.com/c/officialalphablocks?sub_confirmation=1 As seen on ...,,Alphablocks,phonics for kids learning,Educational,auto_labeled
VwPFKVLOflo,Letter Teams - Vowels | Learn to read,Step into the world of letter teams and vowels and embark on a transformative journey that revolves around the power of vowel ...,,Alphablocks,kids fast cartoon compilation,Overstimulating,manually_labeled
pU8IWLmRdNM,Kindergarten Learning Videos | Phonics for Kids | @officialalphablocks​,Subscribe for more Alphablocks Content: https://www.youtube.com/c/officialalphablocks?sub_confirmation=1 Official website; ...,,Alphablocks,kids educational videos,Educational,manually_labeled
gT-x33QodKk,Word Family -at | Phonics for Kids,Word Family at phonics phonics sounds of alphabets two letter words reading for kindergarten phonic sound cvc words cvc words ...,,Phonics Reading,phonics for kids learning,Educational,auto_labeled
N4TkxXa0WWk,Phonics Song | Alphabet Song For Babies | Nursery Rhymes and Baby Songs | Kids Songs With Loco Nuts,Learning is always fun with Loco Nuts popular nursery rhymes. We bring to you some amazing songs for kids to sing along with us ...,,Loco Nuts English Nursery Rhymes and Kids Songs,phonics for kids learning,Educational,auto_labeled
ZSQq4ZFQ5dk,Phonics Song | Mother Goose Club Playhouse Songs &amp; Nursery Rhymes,"shorts Parents, visit our Show Me How channel https://tinyurl.com/2m9vy28a and subscribe https://tinyurl.com/y2w2fmrb Spotify ...",,MGC Playhouse,phonics for kids learning,Educational,auto_labeled
3HmR8whNJm4,Phonics for Kids | Letter Sounds A–Z,"In this phonics lesson for kids, students learn the letter sounds of the alphabet from A to Z. This video helps young learners ...",,Homeschool Pop,phonics for kids learning,Educational,auto_labeled
BELlZKpi1Zs,Phonics Song 2,It's a phonics song with a picture for each letter. This is designed to help children learn the sounds of the letters in the English ...,,KidsTV123,phonics for kids learning,Educational,auto_labeled
ohZ7lRPDjPc,Two Letter Words | Phonics For Kids | Phonics Lessons | Preschool Learning,watch more. https://youtu.be/7MXCmmp_lYA #phonics #kidseducation #earlychildhoodeducation Two-letter word reading practice ...,,Phonics Reading,phonics for kids learning,Educational,auto_labeled
hxOApe1P9dM,Humpty Dumpty Grocery Store | CoComelon Nursery Rhymes &amp; Kids Songs,Look at Humpty Dumpty bounce and roll! Nina goes on an epic chase after losing her plastic toy egg from the vending machine in ...,,Cocomelon - Nursery Rhymes,children cartoon episodes,Educational,manually_labeled
XOnHtStmbCI,Mickey and Donald Have a Farm 🚜 | S4 E1 | Full Episode | Mickey Mouse Clubhouse | @disneyjr,"Mickey, Donald, Minnie, Goofy, and Daisy plan to rescue the missing animals from the Clubhouse Farm! Watch Mickey Mouse ...",,Disney Jr.,children cartoon episodes,Neutral,auto_labeled
GzU9xWnZ7hg,Wheels on the Car Broke Down! Nursery Rhymes Children Songs Koka TV #childrensongs #toddlersongs,https://www.youtube.com/channel/UCOQkBQnCF49tFvBuiBDOaiA?sub_confirmation=1 #nurseryrhymes #kidssongs #babysongs ...,,Koka TV Nursery Rhymes,children cartoon episodes,Educational,manually_labeled
ibpP7w5MY_o,Rabbit Went Over The Mountain | Nursery Rhymes &amp; Kids Songs | NuNu Tv #childrensongs #toddlersongs,Subscribe For New Kids Songs Every Week ▻▻ https://www.youtube.com/c/NuNuTVNurseryRhymes?sub_confirmation=1 ...,,NuNu Tv - Nursery Rhymes,children cartoon episodes,Neutral,auto_labeled
TPvTK-S_VR4,Cardboard World | Learn Occupations | Fun Adventure | Kids Cartoon | Sheriff Labrador,Subscribe for new videos every week! https://www.youtube.com/channel/UCXIvAXVdbUDzIFhVwB9RR-g?sub_confirmation=1 ...,,Sheriff Labrador - Kids Cartoon,children cartoon episodes,Educational,manually_labeled
iRJV6HJwLcc,Co - Passenger Episode | TooToo Boy | Videogyan Kids Shows | Cartoon Animation For Children,"Subscribe Now → https://www.youtube.com/channel/UCCc1DMB-AcOssKJ7KweLXBg?sub_confirmation=1 Get ready for funny, ...",,Videogyan Kids - Cartoon Shows,children cartoon episodes,Neutral,auto_labeled
8g8GDLkdUeY,Pororo English Episodes | Ep4. Happy Trip with Friends  | Kids Cartoons &amp; Animation,Subscribe for more videos for kids: https://www.youtube.com/channel/UCAmia3u27mHY-Y6c-lwakAQ?sub_confirmation=1,,Pororo the Little Penguin,children cartoon episodes,Educational,manually_labeled
WN1FhKMgeLU,Rain Rain Go Away + More Nursery Rhymes &amp; Kids Songs / Cartoons Nick,"Welcome to Hello Nick! – A magical world of learning, music and fun adventures for kids! Meet Nick, a cheerful and curious little ...",,Nick,children cartoon episodes,Neutral,auto_labeled
cyXUJo3cCf8,Kids Learn About Gas Safety 🔥,Help us improve our content! Share your feedback here https://shorturl.at/nu7LK.,,BabyBillion,children cartoon episodes,Neutral,auto_labeled
f_onIoBvCzk,Sweet or Healthy? What’s your pick? #mealtime #pinkfong,"You're watching ""Sweet or Healthy? What's your pick?"", an educational and interactive series prepared to you by Pinkfong!",,Baby Shark - Pinkfong Kids’ Songs & Stories,children cartoon episodes,Educational,manually_labeled
s4kmJiHD_v8,Back to School in 3 CRAZY Schools! Slime vs LEGO vs Balls,Back to School FUN is here! Roma and his friend try 3 funny schools: Slime School – so sticky and yucky! LEGO School ...,,✿ Kids Diana Show,children cartoon episodes,Neutral,auto_labeled
lHmPEalzFK0,George Loves Bubble Baths 🐵 Curious George 🐵 Kids Cartoon 🐵 Kids Movies,The Man with the Yellow Hat just can't figure out why George refuses to take a bath. Buy all the episodes of Curious George on ...,,Curious George Official,children cartoon episodes,Neutral,auto_labeled
1Zcvyft5-dQ,Even bees love chocolate! 💖🍫 #Wellbeeing #MashaAndTheBear #Shorts #cartoonforkids #kids,Well-beeing (Episode 110) https://youtu.be/UoAJ7hXXavI Masha and the Bear. Click on the link and watch all the new ...,,Masha and The Bear,children cartoon episodes,Neutral,auto_labeled
WEwA0Een3wY,Kids Learn Good Habits | This is the Way | Nursery Rhymes &amp; Kids Songs | BabyBus,Yes! Neo Official Facebook: https://www.facebook.com/yesneoofficial Learn how to build good habits and follow daily routines with ...,,BabyBus - Kids Songs and Cartoons,children cartoon episodes,Educational,manually_labeled
ohO95wWMV2o,PAW Patrol and Mighty Express Episodes! Cartoons for Kids Compilation 51 - PAW Patrol &amp; Friends,"PAW Patrol Pups and Mighty Express Trains team up for the rescue! This video features cartoon episodes, music videos, songs for ...",,PAW Patrol Official & Friends,children cartoon episodes,Neutral,auto_labeled
tUqOGH-O2ek,Kids Learn Where Milk Comes From 🥛,,,BabyBillion,children cartoon episodes,Neutral,auto_labeled
xRfwXBitjc8,4 HOURS of SpongeBob 🧽 | SpongeBob,"Kick back, relax, and soak in 4 full hours of SpongeBob's greatest hits! From iconic laughs to unforgettable gags, this is Bikini ...",,SpongeBob SquarePants Official,children cartoon episodes,Neutral,auto_labeled
bO5DloC3mpI,Sweet Moments - Jungle Beat | Munki and Trunk | WildBrain Fizz | Full Episodes | Kids Cartoon 2024,Subscribe for more videos: https://bit.ly/2OmVOZN Catch Jungle Beat on the Kids Street channel every Tuesdays & Thursday at ...,,WildBrain Action Arena,children cartoon episodes,Neutral,auto_labeled
APW7a87FlbE,Kiki&#39;s Diner: OmoBerry Spoofs #willowsdiner #willowpenelope,"DartFam on Tiktok shared some hilarious footage of their little one, Willow Penelope and Willow's decadent diner. Watch this ...",,OmoBerry,children cartoon episodes,Neutral,auto_labeled
8uXh3_bt77M,Tom and Jerry 😺🐭| Keep Calm And Watch The Chaos 🫨| Best Animations😆| @cnindia​,"It starts with cheese and ends in total destruction. Every chase, every trap, and every bonk on the head make Tom & Jerry the ...",,Cartoon Network India,children cartoon episodes,Neutral,auto_labeled
21c1CrCZKOc,Oliver Inside the CARDBOARD House Challenge,Oliver disobeys Mom and ends up in a cardboard house. Which is Better for Kids - Cardboard House vs REAL House? Find out ...,,✿ Kids Diana Show,children cartoon episodes,Neutral,auto_labeled
z49MDlVGIfA,Chase and Skye Rescue Missions and MORE - PAW Patrol - Cartoons for Kids,"In this PAW Patrol cartoon compilation for kids, two of your favorite pups team up! Chase and Skye look for Tracker in the jungle, ...",,PAW Patrol Official & Friends,children cartoon episodes,Neutral,auto_labeled
zGRPON4FcBk,Dodo Saw the Broken Jungle – Ep 18 | Can Roro Bring the Forest Back?,"When hungry forest animals come knocking at Roro and Dodo's door, our beloved rabbit and duck duo discover a heartbreaking ...",,Roro & Dodo Tales,children cartoon episodes,Neutral,auto_labeled
sHdgylLLc7Q,Baby Pretends To Be a Doctor | Nursery Rhymes &amp; Kids Songs | NuNu Tv  #toddlersongs #singalong #kids,Subscribe NuNu Tv For New Kids Songs Every Week ...,,NuNu Tv - Nursery Rhymes,children cartoon episodes,Neutral,auto_labeled
MbOLHi5tPAo,TooToo Boy - Marathon Episode | Cartoon Animation For Children | Videogyan Kids Shows,"Subscribe Now → https://www.youtube.com/channel/UCCc1DMB-AcOssKJ7KweLXBg?sub_confirmation=1 Get ready for funny, ...",,Videogyan Kids - Cartoon Shows,children cartoon episodes,Neutral,auto_labeled
tUQKXHnZZH8,Helper cars full episodes cartoons for kids. Street vehicles &amp; car transporter. Racing cars for kids,Come and watch full episodes of Helper cars cartoons for kids on the First Toons channel for kids! Let's play with street vehicles ...,,First Toons,children cartoon episodes,Neutral,auto_labeled
CcAO9IwVB88,Mom&#39;s Ice Cream Truck Story,"Mom's Ice Cream Truck - Story Thief robs Mom's ice cream Truck ! Oliver, Diana and Roma help Mom gather all the ingredients ...",,✿ Kids Diana Show,children cartoon episodes,Neutral,auto_labeled
pDWy98XD2rY,Kindergarten: The Musical First Full Episode | There&#39;s No Place Like Kindergarten | @disneyjr,"Watch the first full episode of Kindergarten: The Musical, ""There's No Place Like Kindergarten / We're off to Get a Sticker""! Berti is ...",,Disney Jr.,children cartoon episodes,Neutral,auto_labeled
yimEU4jabwQ,Blippi Learns About Giant Dinosaurs! | Blippi Wonders - Animated Series | Cartoons For Kids,"Blippi and D.BO go back in time and meet Angie the Argentinosaurus, one of the largest dinosaurs to ever live For more Blippi ...",,Blippi - Educational Videos for Kids,children cartoon episodes,Neutral,auto_labeled
6LM2Fi2aOTw,How To Get A FREE CAKE!! 🎂 #shorts #morphle #kids #cartoons Morphle Kids Cartoons,Subscribe to Morphle TV Here: https://www.youtube.com/user/MagicPetsSongs4Kids?sub_confirmation=1 Follow the adventures ...,,After School Club,children cartoon episodes,Neutral,auto_labeled
fE0JEDHZVTY,The Very Small Creatures Full Episodes Series 1 Compilation! All Episodes!,Watch more classic Morph videos: https://aard.mn/ClassicMorph Subscribe to Morph's YouTube channel: ...,,Morph,children cartoon episodes,Neutral,auto_labeled
WnDnPuoX8hI,Missing Zoo Animals Episode | Cartoon Animation For Children | Videogyan Kids Shows | Zool Babies,"Subscribe Now → https://www.youtube.com/channel/UCCc1DMB-AcOssKJ7KweLXBg?sub_confirmation=1 Get ready for funny, ...",,Videogyan Kids - Cartoon Shows,children cartoon episodes,Neutral,auto_labeled
NhVI746or1o,Bingo Went Over The Mountain | Nursery Rhymes &amp; Kids Songs | Happy Tots #nurseryrhymes #toddlersongs,Subscribe Happy Tots For New Kids Songs Every Week ▻▻ https://www.youtube.com/@happy_tots Popular Preschool Nursery ...,,Happy Tots - Nursery Rhymes and Kids Songs,children cartoon episodes,Neutral,auto_labeled
xzwU7P3E6js,Super Sunny Beach Day | BLIPPI | Kids TV Shows | Cartoons For Kids | Fun Anime | Popular video,Blippi brings you to the beach and plays with sand toys. Educational videos for toddlers by Blippi is a fun way to learn colors and ...,,Moonbug - Kids TV Shows Full Episodes,children cartoon episodes,Neutral,auto_labeled
aP-qKaig84M,"Bluey FULL Episodes Seasons 1 - 3 💙 | Featuring Dad Baby, Faceytalk and more! | 2 HOURS | Bluey",Watch 18 of your favourite Bluey full episodes here! 00:00 - Pizza Girls 06:45 - Pass the Parcel 14:10 - Faceytalk 20:29 ...,,Bluey - Official Channel,children cartoon episodes,Neutral,auto_labeled
SDY1faYZBfw,Kids Learn To Help Each Other 🌧️,,,BabyBillion,children cartoon episodes,Neutral,auto_labeled
h4cYyGZKX4Q,Nursery Rhymes Nick Songs + Fun Songs for Kids | Cartoon | Music for Kids Baby,"A magical world of learning, music and fun adventures for kids! Meet Nick, a cheerful and curious little girl who explores the world ...",,Nick,children cartoon episodes,Neutral,auto_labeled
t0Q2otsqC4I,Tom &amp; Jerry | Tom &amp; Jerry in Full Screen | Classic Cartoon Compilation | WB Kids,Did you know that there are only 25 classic Tom & Jerry episodes that were displayed in a widescreen CinemaScope from the ...,,WB Kids,children cartoon episodes,Neutral,auto_labeled
2PtQ7XSBQFU,OmoBerry Cartoon Full Episodes | Learning Videos For Kids + Kids Songs + Cartoons For Kids,It's family movie night! Who needs free family movies when you have an epic family friendly OmoBerry compilation?! Get ready for ...,,OmoBerry,children cartoon episodes,Neutral,auto_labeled
TgfkDy63SwQ,"Monster Truck Madness | Morphle | Cars, Trucks &amp; Vehicles Cartoon | Moonbug Kids","The best nursery rhyme videos for children on YouTube – Learn about trucks, cars and other vehicles with fun and educational ...",,"Moonbug Kids - Cars, Trucks and Vehicles",children cartoon episodes,Neutral,auto_labeled
